location	word	transcription
Huizen	daar	dɪr
Huizen	dan_1	dan
Huizen	dat	da
Huizen	de_6	də
Huizen	door	dʏr
Huizen	een_count	ɪn
Huizen	een_det	ə
Huizen	er	dər
Huizen	even	ɛfə
Huizen	extra	
Huizen	gerinkel	xərɪŋkəl
Huizen	glas	xlas
Huizen	glaszetter_1	xlasɛtər
Huizen	goed	xut
Huizen	gooien	xʊiən
Huizen	he	
Huizen	heel	hɪl
Huizen	hem	əm
Huizen	het	t
Huizen	hij_2	i
Huizen	hoek	huk
Huizen	houden	hɑuən
Huizen	huizen	hœyzən
Huizen	in_1	ɪn
Huizen	ineens	ɪnɪnn
Huizen	is	ɪs
Huizen	jongetje_2	jʊncə
Huizen	juist	nɛt
Huizen	klein	klɑin
Huizen	klinkt	klɪŋkt
Huizen	korte	kɒrtə
Huizen	krijgen	krɛia
Huizen	later	lɑtər
Huizen	let	lɛt
Huizen	loopt	lop
Huizen	lopen	lopm
Huizen	lukt	lʏkt
Huizen	maar_1	mɑr
Huizen	met_1	mut
Huizen	mevrouw	
Huizen	naar	nɪ
Huizen	net	nɛt
Huizen	niet	næit
Huizen	nou	na
Huizen	nu	nɑu
Huizen	of	ɒf
Huizen	om	
Huizen	ontdaan	stɪkbədyst
Huizen	ook	ok
Huizen	op	ɔp
Huizen	pakken	pakə
Huizen	politieagent	plisi
Huizen	repareren	mʌkə
Huizen	ruit	rœyt
Huizen	ruiten	rœytə
Huizen	samen	sɑmə
Huizen	sneuvelen	xɪnkəpɔt
Huizen	staan	
Huizen	stapt	kɔmt
Huizen	steen	stɪ
Huizen	stil	stɪl
Huizen	straat	strɪt
Huizen	straten	strɪtn
Huizen	te	
Huizen	tijd	tɛit
Huizen	toevallig	tufɑləx
Huizen	van	fan
Huizen	veel	fyl
Huizen	vraagt	frʌxt
Huizen	vrouw	fraumɪns
Huizen	wil_1	ʋʏl
Huizen	ze_1	sə
Huizen	ziet_1	zit
IJmuiden	aan	
IJmuiden	agent	axɪnt
IJmuiden	als	
IJmuiden	beiden	
IJmuiden	besluit	
IJmuiden	bij	bɛi
IJmuiden	buiten	baytə
IJmuiden	daar	
IJmuiden	dan_1	
IJmuiden	dat	dɑt
IJmuiden	de_6	də
IJmuiden	door	
IJmuiden	een_count	ei
IJmuiden	een_det	ə
IJmuiden	er	ɛr
IJmuiden	even	eifə
IJmuiden	extra	
IJmuiden	gerinkel	xərɪŋkəl
IJmuiden	glas	xlɒʃ
IJmuiden	glaszetter_1	xlʌʃɪtər
IJmuiden	goed	
IJmuiden	gooien	xʊiə
IJmuiden	he	hei
IJmuiden	heel	
IJmuiden	hem	
IJmuiden	het	hɛt
IJmuiden	hij_2	ə
IJmuiden	hoek	
IJmuiden	houden	
IJmuiden	huizen	hayʃə
IJmuiden	in_1	
IJmuiden	ineens	ɪneiʃ
IJmuiden	is	ɪʃ
IJmuiden	jongetje_2	jɔŋəcə
IJmuiden	juist	
IJmuiden	klein	
IJmuiden	klinkt	
IJmuiden	korte	
IJmuiden	krijgen	
IJmuiden	later	latər
IJmuiden	let	kɛikt
IJmuiden	loopt	
IJmuiden	lopen	loupə
IJmuiden	lukt	
IJmuiden	maar_1	mar
IJmuiden	met_1	mɪt
IJmuiden	mevrouw	məfrɑu
IJmuiden	naar	na
IJmuiden	net	nɛt
IJmuiden	niet	nit
IJmuiden	nou	
IJmuiden	nu	ny
IJmuiden	of	
IJmuiden	om	
IJmuiden	ontdaan	
IJmuiden	ook	ouk
IJmuiden	op	ɔp
IJmuiden	pakken	pɑkə
IJmuiden	politieagent	plitsi
IJmuiden	repareren	makə
IJmuiden	ruit	
IJmuiden	ruiten	ramə
IJmuiden	samen	sæmm
IJmuiden	sneuvelen	snøfələ
IJmuiden	staan	
IJmuiden	stapt	stɑpt
IJmuiden	steen	stei
IJmuiden	stil	stɪl
IJmuiden	straat	strat
IJmuiden	straten	
IJmuiden	te	
IJmuiden	tijd	
IJmuiden	toevallig	tufɒləx
IJmuiden	van	fɑn
IJmuiden	veel	
IJmuiden	vraagt	
IJmuiden	vrouw	frɑu
IJmuiden	wil_1	ʋʏl
IJmuiden	ze_1	sə
IJmuiden	ziet_1	sit
IJsselmuiden	aan	ɑn
IJsselmuiden	agent	plisi
IJsselmuiden	als	ɑs
IJsselmuiden	beiden	bɛidn
IJsselmuiden	besluit	bəslœt
IJsselmuiden	bij	bei
IJsselmuiden	buiten	bytn
IJsselmuiden	daar	dɑ
IJsselmuiden	dan_1	dən
IJsselmuiden	dat	dɑ
IJsselmuiden	de_6	də
IJsselmuiden	door	dʏʀ
IJsselmuiden	een_count	e
IJsselmuiden	een_det	ə
IJsselmuiden	er	dəʀ
IJsselmuiden	even	əposi
IJsselmuiden	extra	ɛkstʀa
IJsselmuiden	gerinkel	xəʀɪŋkəl
IJsselmuiden	glas	
IJsselmuiden	glaszetter_1	xlɑsɛtəʀ
IJsselmuiden	goed	xud
IJsselmuiden	gooien	xʊin
IJsselmuiden	he	
IJsselmuiden	heel	
IJsselmuiden	hem	əm
IJsselmuiden	het	hɛd
IJsselmuiden	hij_2	i
IJsselmuiden	hoek	huk
IJsselmuiden	houden	hɒln
IJsselmuiden	huizen	hyzn
IJsselmuiden	in_1	ɪn
IJsselmuiden	ineens	ɪnenkɪʀ
IJsselmuiden	is	ɪs
IJsselmuiden	jongetje_2	jɒxi
IJsselmuiden	juist	jyst
IJsselmuiden	klein	klɛin
IJsselmuiden	klinkt	klɪŋkt
IJsselmuiden	korte	kœʀtə
IJsselmuiden	krijgen	kʀiɡŋ
IJsselmuiden	later	latəʀ
IJsselmuiden	let	læt
IJsselmuiden	loopt	lœp
IJsselmuiden	lopen	lopm
IJsselmuiden	lukt	lʏkt
IJsselmuiden	maar_1	ma
IJsselmuiden	met_1	mɛt
IJsselmuiden	mevrouw	fʀɒuə
IJsselmuiden	naar	nɔ
IJsselmuiden	net	nɛd
IJsselmuiden	niet	nit
IJsselmuiden	nou	nʊ
IJsselmuiden	nu	nɒu
IJsselmuiden	of	ɒf
IJsselmuiden	om	œm
IJsselmuiden	ontdaan	əsxʀœkŋ
IJsselmuiden	ook	ok
IJsselmuiden	op	ɔp
IJsselmuiden	pakken	pɑkŋ
IJsselmuiden	politieagent	plisi
IJsselmuiden	repareren	makŋ
IJsselmuiden	ruit	ʀytə
IJsselmuiden	ruiten	ʀytn
IJsselmuiden	samen	samm
IJsselmuiden	sneuvelen	
IJsselmuiden	staan	
IJsselmuiden	stapt	lœp
IJsselmuiden	steen	stɪ
IJsselmuiden	stil	stɪl
IJsselmuiden	straat	stʀɒtə
IJsselmuiden	straten	
IJsselmuiden	te	tə
IJsselmuiden	tijd	tit
IJsselmuiden	toevallig	tufɑləx
IJsselmuiden	van	fɑn
IJsselmuiden	veel	
IJsselmuiden	vraagt	fʀœx
IJsselmuiden	vrouw	fʀɒuə
IJsselmuiden	wil_1	ʋɪl
IJsselmuiden	ze_1	sə
IJsselmuiden	ziet_1	sit
Itegem	aan	ʊn
Itegem	agent	çɑrdə
Itegem	als	ɑs
Itegem	beiden	ɑləba
Itegem	besluit	bəslœt
Itegem	bij	
Itegem	buiten	bɒətə
Itegem	daar	dʌ
Itegem	dan_1	
Itegem	dat	dɑt
Itegem	de_6	də
Itegem	door	dʏr
Itegem	een_count	
Itegem	een_det	nə
Itegem	er	
Itegem	even	əbekə
Itegem	extra	
Itegem	gerinkel	
Itegem	glas	
Itegem	glaszetter_1	çlɔzəmɔkər
Itegem	goed	çɯ
Itegem	gooien	smætə
Itegem	he	
Itegem	heel	
Itegem	hem	
Itegem	het	hɛt
Itegem	hij_2	hɛ
Itegem	hoek	hɯk
Itegem	houden	hævə
Itegem	huizen	hɒəsə
Itegem	in_1	ɪn
Itegem	ineens	ɪnɪs
Itegem	is	ɪs
Itegem	jongetje_2	feŋkə
Itegem	juist	
Itegem	klein	
Itegem	klinkt	
Itegem	korte	kœtn
Itegem	krijgen	
Itegem	later	lɒtər
Itegem	let	
Itegem	loopt	lœpt
Itegem	lopen	lɤpə
Itegem	lukt	
Itegem	maar_1	mɒ
Itegem	met_1	mɛt
Itegem	mevrouw	frau
Itegem	naar	
Itegem	net	ʒyst
Itegem	niet	nɪ
Itegem	nou	
Itegem	nu	
Itegem	of	ɒf
Itegem	om	
Itegem	ontdaan	fərsçʌtə
Itegem	ook	
Itegem	op	ɔp
Itegem	pakken	pɑkə
Itegem	politieagent	çɑrdə
Itegem	repareren	
Itegem	ruit	rœt
Itegem	ruiten	rɑtə
Itegem	samen	
Itegem	sneuvelen	
Itegem	staan	stɒn
Itegem	stapt	
Itegem	steen	stɪn
Itegem	stil	stɪl
Itegem	straat	strɒt
Itegem	straten	
Itegem	te	tə
Itegem	tijd	tæt
Itegem	toevallig	lykə
Itegem	van	fɑn
Itegem	veel	
Itegem	vraagt	frʊçt
Itegem	vrouw	frau
Itegem	wil_1	wɪl
Itegem	ze_1	zə
Itegem	ziet_1	zi
Jubbega	aan	ɑn
Jubbega	agent	pəlɪʃəmɑn
Jubbega	als	ɑz
Jubbega	beiden	bɑidə
Jubbega	besluit	bəslyt
Jubbega	bij	bai
Jubbega	buiten	butn
Jubbega	daar	də
Jubbega	dan_1	dan
Jubbega	dat	dɑ
Jubbega	de_6	də
Jubbega	door	trʊ
Jubbega	een_count	ɪ
Jubbega	een_det	ən
Jubbega	er	ər
Jubbega	even	ɛfkəs
Jubbega	extra	ɛkstrə
Jubbega	gerinkel	ɡəreŋkəl
Jubbega	glas	ɡlæs
Jubbega	glaszetter_1	ɡlɛsɛtər
Jubbega	goed	ɡud
Jubbega	gooien	ɡʊiə
Jubbega	he	
Jubbega	heel	
Jubbega	hem	
Jubbega	het	ət
Jubbega	hij_2	hɛi
Jubbega	hoek	hukə
Jubbega	houden	hɒdn
Jubbega	huizen	huzn
Jubbega	in_1	ɪn
Jubbega	ineens	ɔpɪs
Jubbega	is	ɪs
Jubbega	jongetje_2	jɔŋkjə
Jubbega	juist	krɛk
Jubbega	klein	lits
Jubbega	klinkt	kleŋkt
Jubbega	korte	kuɑtə
Jubbega	krijgen	krai
Jubbega	later	lɛtər
Jubbega	let	lɛt
Jubbega	loopt	rɛnt
Jubbega	lopen	rɪnn
Jubbega	lukt	lʏkt
Jubbega	maar_1	mɑr
Jubbega	met_1	mai
Jubbega	mevrouw	frau
Jubbega	naar	na
Jubbega	net	krɛkt
Jubbega	niet	nɛt
Jubbega	nou	nau
Jubbega	nu	nɒu
Jubbega	of	ɒft
Jubbega	om	ɔm
Jubbega	ontdaan	ustjur
Jubbega	ook	ɛk
Jubbega	op	ɔp
Jubbega	pakken	pɑkŋ
Jubbega	politieagent	pəliʃə
Jubbega	repareren	mɑitʃə
Jubbega	ruit	ɡlas
Jubbega	ruiten	ɡlazn
Jubbega	samen	təjɛrə
Jubbega	sneuvelen	snøfələ
Jubbega	staan	stɪn
Jubbega	stapt	stapt
Jubbega	steen	stɛ
Jubbega	stil	stɪl
Jubbega	straat	dik
Jubbega	straten	strɪtə
Jubbega	te	tə
Jubbega	tijd	tit
Jubbega	toevallig	tufɑləx
Jubbega	van	fan
Jubbega	veel	
Jubbega	vraagt	freiɡət
Jubbega	vrouw	frɑməs
Jubbega	wil_1	ʋɔl
Jubbega	ze_1	zə
Jubbega	ziet_1	ʒɔxt
Kampen	aan	ɑn
Kampen	agent	ɑxɛnt
Kampen	als	ɑz
Kampen	beiden	ɑləbɛi
Kampen	besluit	bəslœt
Kampen	bij	bei
Kampen	buiten	bytn
Kampen	daar	dʊ
Kampen	dan_1	dɑn
Kampen	dat	dɛ
Kampen	de_6	də
Kampen	door	dʏʀ
Kampen	een_count	enə
Kampen	een_det	ən
Kampen	er	dəʀ
Kampen	even	ibm
Kampen	extra	ɛkstʀa
Kampen	gerinkel	xəʀɪŋkəl
Kampen	glas	xlɑs
Kampen	glaszetter_1	ʀytnzɛdəʀ
Kampen	goed	xut
Kampen	gooien	xʊin
Kampen	he	he
Kampen	heel	il
Kampen	hem	əm
Kampen	het	ət
Kampen	hij_2	i
Kampen	hoek	huk
Kampen	houden	ɒln
Kampen	huizen	hyzn
Kampen	in_1	ɪn
Kampen	ineens	ɪnens
Kampen	is	ɪs
Kampen	jongetje_2	jɔnxi
Kampen	juist	jyst
Kampen	klein	klɛin
Kampen	klinkt	klɪŋkt
Kampen	korte	kɒʀtə
Kampen	krijgen	kʀiɡŋ
Kampen	later	latəʀ
Kampen	let	kɪk
Kampen	loopt	lœp
Kampen	lopen	lopm
Kampen	lukt	lʏkt
Kampen	maar_1	ma
Kampen	met_1	mɛt
Kampen	mevrouw	fʀɒuə
Kampen	naar	nɔ
Kampen	net	nɛt
Kampen	niet	nit
Kampen	nou	nə
Kampen	nu	nɒu
Kampen	of	ɒf
Kampen	om	ʏm
Kampen	ontdaan	ɔntdɔn
Kampen	ook	ok
Kampen	op	ɔp
Kampen	pakken	pɑkŋ
Kampen	politieagent	plisiæxɛnt
Kampen	repareren	makŋ
Kampen	ruit	ʀytə
Kampen	ruiten	ʀytn
Kampen	samen	samm
Kampen	sneuvelen	snøfələn
Kampen	staan	
Kampen	stapt	stɒpt
Kampen	steen	kɛiə
Kampen	stil	stɪlə
Kampen	straat	stʀɒtə
Kampen	straten	stʀɒtn
Kampen	te	tə
Kampen	tijd	tit
Kampen	toevallig	tufɑləx
Kampen	van	fɑn
Kampen	veel	følə
Kampen	vraagt	fʀœx
Kampen	vrouw	fʀɒuə
Kampen	wil_1	ʋɪl
Kampen	ze_1	zə
Kampen	ziet_1	sit
Kerkrade	aan	a
Kerkrade	agent	pʊlis
Kerkrade	als	wɛnt
Kerkrade	beiden	ɑlətswai
Kerkrade	besluit	næmtsiçfyʀ
Kerkrade	bij	bei
Kerkrade	buiten	us
Kerkrade	daar	dʊ
Kerkrade	dan_1	dan
Kerkrade	dat	dɑt
Kerkrade	de_6	də
Kerkrade	door	dœʀç
Kerkrade	een_count	en
Kerkrade	een_det	nə
Kerkrade	er	
Kerkrade	even	ɛfə
Kerkrade	extra	ɛkstʀə
Kerkrade	gerinkel	jəʀiŋkəl
Kerkrade	glas	jlas
Kerkrade	glaszetter_1	jlaskɪəl
Kerkrade	goed	jʊt
Kerkrade	gooien	wæʀpə
Kerkrade	he	
Kerkrade	heel	jɑns
Kerkrade	hem	
Kerkrade	het	əd
Kerkrade	hij_2	hɪʀ
Kerkrade	hoek	ɛk
Kerkrade	houden	hʊdə
Kerkrade	huizen	huzəʀ
Kerkrade	in_1	ɪn
Kerkrade	ineens	ɪnɛns
Kerkrade	is	ɪʃ
Kerkrade	jongetje_2	jʏŋʃə
Kerkrade	juist	jʀat
Kerkrade	klein	klɪn
Kerkrade	klinkt	kleŋkt
Kerkrade	korte	kʊʀtə
Kerkrade	krijgen	
Kerkrade	later	ʃpidəʀ
Kerkrade	let	pɑst
Kerkrade	loopt	løft
Kerkrade	lopen	lofə
Kerkrade	lukt	
Kerkrade	maar_1	ævəl
Kerkrade	met_1	mɪt
Kerkrade	mevrouw	fʀʌu
Kerkrade	naar	əʀ
Kerkrade	net	jʀat
Kerkrade	niet	nɪt
Kerkrade	nou	
Kerkrade	nu	nun
Kerkrade	of	ɒf
Kerkrade	om	œm
Kerkrade	ontdaan	jɑnsʊpjəʀɪçt
Kerkrade	ook	oç
Kerkrade	op	ɔp
Kerkrade	pakken	
Kerkrade	politieagent	pʊlis
Kerkrade	repareren	
Kerkrade	ruit	ʀut
Kerkrade	ruiten	ʀutə
Kerkrade	samen	təzamə
Kerkrade	sneuvelen	ʃnøfələ
Kerkrade	staan	
Kerkrade	stapt	kʏmt
Kerkrade	steen	ʃte
Kerkrade	stil	ʃtɛl
Kerkrade	straat	ʃtʀɔəʃ
Kerkrade	straten	ʃtʀɔəsə
Kerkrade	te	tsə
Kerkrade	tijd	tsit
Kerkrade	toevallig	soufɛləç
Kerkrade	van	fɑn
Kerkrade	veel	fʏl
Kerkrade	vraagt	fʀʊçt
Kerkrade	vrouw	fʀʌu
Kerkrade	wil_1	wɛlt
Kerkrade	ze_1	zə
Kerkrade	ziet_1	zit
Koekange	aan	an
Koekange	agent	plisi
Koekange	als	az
Koekange	beiden	ɑləbɛi
Koekange	besluit	bəslœt
Koekange	bij	bei
Koekange	buiten	bytn
Koekange	daar	dɑ
Koekange	dan_1	dan
Koekange	dat	da
Koekange	de_6	də
Koekange	door	dʏr
Koekange	een_count	inə
Koekange	een_det	n
Koekange	er	dər
Koekange	even	ɪbm
Koekange	extra	
Koekange	gerinkel	xərɪŋkəl
Koekange	glas	xlas
Koekange	glaszetter_1	xlasɛdər
Koekange	goed	xut
Koekange	gooien	xʊin
Koekange	he	he
Koekange	heel	hɪl
Koekange	hem	əm
Koekange	het	t
Koekange	hij_2	he
Koekange	hoek	hɯk
Koekange	houden	hɒln
Koekange	huizen	hyzn
Koekange	in_1	ɪn
Koekange	ineens	nis
Koekange	is	ɪs
Koekange	jongetje_2	jɒxi
Koekange	juist	nɛt
Koekange	klein	klɛin
Koekange	klinkt	
Koekange	korte	kɒrdə
Koekange	krijgen	kriɡŋ
Koekange	later	lætər
Koekange	let	
Koekange	loopt	lʌp
Koekange	lopen	lopm
Koekange	lukt	lœkt
Koekange	maar_1	mar
Koekange	met_1	mɛt
Koekange	mevrouw	frɑuə
Koekange	naar	nɑ
Koekange	net	nɛd
Koekange	niet	nit
Koekange	nou	nau
Koekange	nu	
Koekange	of	ɒf
Koekange	om	œm
Koekange	ontdaan	xəsxrœkŋ
Koekange	ook	
Koekange	op	ɔp
Koekange	pakken	pakŋ
Koekange	politieagent	plɪtsi
Koekange	repareren	makŋ
Koekange	ruit	rudə
Koekange	ruiten	rudə
Koekange	samen	samm
Koekange	sneuvelen	snøfəld
Koekange	staan	
Koekange	stapt	kʌmt
Koekange	steen	sti
Koekange	stil	stɪl
Koekange	straat	strʌdə
Koekange	straten	
Koekange	te	t
Koekange	tijd	tit
Koekange	toevallig	tufɑləx
Koekange	van	fan
Koekange	veel	følə
Koekange	vraagt	frɑx
Koekange	vrouw	frɑuə
Koekange	wil_1	wɛl
Koekange	ze_1	zə
Koekange	ziet_1	sɛt
Kudelstaart	aan	an
Kudelstaart	agent	axɛnt
Kudelstaart	als	ɑls
Kudelstaart	beiden	bɛidə
Kudelstaart	besluit	ʋɪl
Kudelstaart	bij	
Kudelstaart	buiten	
Kudelstaart	daar	dar
Kudelstaart	dan_1	
Kudelstaart	dat	
Kudelstaart	de_6	də
Kudelstaart	door	dʊr
Kudelstaart	een_count	
Kudelstaart	een_det	ə
Kudelstaart	er	ɛr
Kudelstaart	even	eifə
Kudelstaart	extra	
Kudelstaart	gerinkel	
Kudelstaart	glas	xlɑs
Kudelstaart	glaszetter_1	xlɑsɛtər
Kudelstaart	goed	xut
Kudelstaart	gooien	hʊiə
Kudelstaart	he	
Kudelstaart	heel	
Kudelstaart	hem	
Kudelstaart	het	hɛt
Kudelstaart	hij_2	hɛi
Kudelstaart	hoek	huk
Kudelstaart	houden	hɑudə
Kudelstaart	huizen	
Kudelstaart	in_1	ɪn
Kudelstaart	ineens	plɔtsəlɪŋ
Kudelstaart	is	ɪs
Kudelstaart	jongetje_2	kɪrəlcə
Kudelstaart	juist	
Kudelstaart	klein	klɑin
Kudelstaart	klinkt	
Kudelstaart	korte	
Kudelstaart	krijgen	
Kudelstaart	later	latər
Kudelstaart	let	lɛt
Kudelstaart	loopt	kɔmt
Kudelstaart	lopen	
Kudelstaart	lukt	lœkt
Kudelstaart	maar_1	mɑr
Kudelstaart	met_1	bɛi
Kudelstaart	mevrouw	frau
Kudelstaart	naar	
Kudelstaart	net	
Kudelstaart	niet	nit
Kudelstaart	nou	
Kudelstaart	nu	
Kudelstaart	of	ɒf
Kudelstaart	om	
Kudelstaart	ontdaan	
Kudelstaart	ook	
Kudelstaart	op	ɔp
Kudelstaart	pakken	
Kudelstaart	politieagent	pəlitsi
Kudelstaart	repareren	makə
Kudelstaart	ruit	rayt
Kudelstaart	ruiten	rœytə
Kudelstaart	samen	
Kudelstaart	sneuvelen	breikə
Kudelstaart	staan	
Kudelstaart	stapt	
Kudelstaart	steen	stein
Kudelstaart	stil	ʃtɪl
Kudelstaart	straat	ʋɛx
Kudelstaart	straten	
Kudelstaart	te	
Kudelstaart	tijd	
Kudelstaart	toevallig	tufʌləx
Kudelstaart	van	
Kudelstaart	veel	
Kudelstaart	vraagt	fraht
Kudelstaart	vrouw	frau
Kudelstaart	wil_1	ʋɪl
Kudelstaart	ze_1	
Kudelstaart	ziet_1	zit
Laren	aan	
Laren	agent	
Laren	als	ɑs
Laren	beiden	
Laren	besluit	
Laren	bij	bi
Laren	buiten	bytn
Laren	daar	dɒ
Laren	dan_1	
Laren	dat	dɑ
Laren	de_6	də
Laren	door	dʏr
Laren	een_count	en
Laren	een_det	ə
Laren	er	ər
Laren	even	ɛfkəs
Laren	extra	ɛkstra
Laren	gerinkel	
Laren	glas	
Laren	glaszetter_1	xlasɛtər
Laren	goed	
Laren	gooien	xʊin
Laren	he	
Laren	heel	
Laren	hem	həm
Laren	het	hɛt
Laren	hij_2	
Laren	hoek	
Laren	houden	
Laren	huizen	hyzə
Laren	in_1	ɪn
Laren	ineens	ɔpɛns
Laren	is	ɪs
Laren	jongetje_2	jʏŋskə
Laren	juist	nɛt
Laren	klein	
Laren	klinkt	
Laren	korte	
Laren	krijgen	kriɡŋ
Laren	later	dənʌ
Laren	let	
Laren	loopt	lœp
Laren	lopen	lopm
Laren	lukt	lʏkt
Laren	maar_1	mʌr
Laren	met_1	mɛt
Laren	mevrouw	frʌuə
Laren	naar	nɑ
Laren	net	
Laren	niet	nɪt
Laren	nou	
Laren	nu	
Laren	of	ɒf
Laren	om	
Laren	ontdaan	hɪləmɔɒfəstʏr
Laren	ook	ɤuk
Laren	op	ɔp
Laren	pakken	pakŋ
Laren	politieagent	plytsi
Laren	repareren	makŋ
Laren	ruit	rutə
Laren	ruiten	rutn
Laren	samen	
Laren	sneuvelen	xɒtkəpɔət
Laren	staan	
Laren	stapt	kʏmp
Laren	steen	kɛi
Laren	stil	stɪl
Laren	straat	strʌtə
Laren	straten	
Laren	te	
Laren	tijd	zɛt
Laren	toevallig	tufɑləx
Laren	van	fa
Laren	veel	
Laren	vraagt	frœx
Laren	vrouw	frʌuə
Laren	wil_1	ʋʏl
Laren	ze_1	zə
Laren	ziet_1	sʏt
Leersum	aan	
Leersum	agent	açɛnt
Leersum	als	
Leersum	beiden	
Leersum	besluit	
Leersum	bij	bɛi
Leersum	buiten	bœytə
Leersum	daar	dar
Leersum	dan_1	dɑn
Leersum	dat	
Leersum	de_6	də
Leersum	door	
Leersum	een_count	
Leersum	een_det	ə
Leersum	er	
Leersum	even	
Leersum	extra	
Leersum	gerinkel	çərɪŋkəl
Leersum	glas	çlas
Leersum	glaszetter_1	
Leersum	goed	
Leersum	gooien	xʊiə
Leersum	he	
Leersum	heel	
Leersum	hem	
Leersum	het	hɛt
Leersum	hij_2	hɛi
Leersum	hoek	
Leersum	houden	
Leersum	huizen	
Leersum	in_1	ɪn
Leersum	ineens	
Leersum	is	ɪs
Leersum	jongetje_2	
Leersum	juist	
Leersum	klein	
Leersum	klinkt	klɪŋkt
Leersum	korte	
Leersum	krijgen	krɛiçə
Leersum	later	
Leersum	let	
Leersum	loopt	loup
Leersum	lopen	lɐupə
Leersum	lukt	lœkt
Leersum	maar_1	
Leersum	met_1	
Leersum	mevrouw	frɑu
Leersum	naar	na
Leersum	net	
Leersum	niet	nit
Leersum	nou	
Leersum	nu	
Leersum	of	
Leersum	om	
Leersum	ontdaan	ɔndan
Leersum	ook	
Leersum	op	ɔp
Leersum	pakken	pakə
Leersum	politieagent	ʋɛikæçɛnt
Leersum	repareren	
Leersum	ruit	
Leersum	ruiten	rœytə
Leersum	samen	samə
Leersum	sneuvelen	
Leersum	staan	
Leersum	stapt	stapt
Leersum	steen	stein
Leersum	stil	stɛl
Leersum	straat	ʋɛç
Leersum	straten	
Leersum	te	
Leersum	tijd	
Leersum	toevallig	tufaləç
Leersum	van	
Leersum	veel	
Leersum	vraagt	fraçt
Leersum	vrouw	frau
Leersum	wil_1	ʋɪl
Leersum	ze_1	zə
Leersum	ziet_1	zit
Lemmer	aan	ɑn
Lemmer	agent	pliʃə
Lemmer	als	ʋɑnɪr
Lemmer	beiden	bɛidə
Lemmer	besluit	bəslyt
Lemmer	bij	bai
Lemmer	buiten	bytn
Lemmer	daar	də
Lemmer	dan_1	dɑn
Lemmer	dat	dɑ
Lemmer	de_6	də
Lemmer	door	trʊ
Lemmer	een_count	ɪ
Lemmer	een_det	ən
Lemmer	er	ər
Lemmer	even	eifə
Lemmer	extra	ɛkstra
Lemmer	gerinkel	ɡərɪŋkəl
Lemmer	glas	ɡl̴ɛs
Lemmer	glaszetter_1	ɡlɛsɛtər
Lemmer	goed	ɡuj
Lemmer	gooien	ɡʊiə
Lemmer	he	hei
Lemmer	heel	
Lemmer	hem	əm
Lemmer	het	hət
Lemmer	hij_2	hɛi
Lemmer	hoek	hukə
Lemmer	houden	hɒdn
Lemmer	huizen	hyzn
Lemmer	in_1	in
Lemmer	ineens	ɪnes
Lemmer	is	ɪs
Lemmer	jongetje_2	jɔŋkjə
Lemmer	juist	krɛk
Lemmer	klein	lits
Lemmer	klinkt	klɪŋkt
Lemmer	korte	kœtə
Lemmer	krijgen	
Lemmer	later	lɛtər
Lemmer	let	lɛt
Lemmer	loopt	rɔnt
Lemmer	lopen	rɔnn
Lemmer	lukt	lʏkt
Lemmer	maar_1	mɑr
Lemmer	met_1	mai
Lemmer	mevrouw	frau
Lemmer	naar	nɑi
Lemmer	net	krɛkt
Lemmer	niet	nɛt
Lemmer	nou	
Lemmer	nu	nɑu
Lemmer	of	ɒf
Lemmer	om	ɔm
Lemmer	ontdaan	ostjur
Lemmer	ook	
Lemmer	op	ɔp
Lemmer	pakken	pakŋ
Lemmer	politieagent	pliʃə
Lemmer	repareren	mɑitʃə
Lemmer	ruit	ryt
Lemmer	ruiten	rytn
Lemmer	samen	
Lemmer	sneuvelen	snøfələ
Lemmer	staan	
Lemmer	stapt	stap
Lemmer	steen	stɪ
Lemmer	stil	stɪl
Lemmer	straat	strɪtə
Lemmer	straten	strʏtn
Lemmer	te	tə
Lemmer	tijd	tit
Lemmer	toevallig	təfɑləx
Lemmer	van	fan
Lemmer	veel	
Lemmer	vraagt	freiɡət
Lemmer	vrouw	frau
Lemmer	wil_1	ʋɔl
Lemmer	ze_1	zə
Lemmer	ziet_1	ʃʏt
Lokeren	aan	ɒn
Lokeren	agent	ʃɑmpætərə
Lokeren	als	ɑst
Lokeren	beiden	ɑlətwiə
Lokeren	besluit	wʊl
Lokeren	bij	bɛi
Lokeren	buiten	bøtən
Lokeren	daar	də
Lokeren	dan_1	dæ
Lokeren	dat	dɑ
Lokeren	de_6	də
Lokeren	door	dʏr
Lokeren	een_count	in
Lokeren	een_det	nə
Lokeren	er	dər
Lokeren	even	əbecə
Lokeren	extra	
Lokeren	gerinkel	
Lokeren	glas	çlɑs
Lokeren	glaszetter_1	çlʊzəmʊkərə
Lokeren	goed	çut
Lokeren	gooien	smetn
Lokeren	he	
Lokeren	heel	
Lokeren	hem	
Lokeren	het	t
Lokeren	hij_2	m
Lokeren	hoek	ɯk
Lokeren	houden	ɒn
Lokeren	huizen	høzn
Lokeren	in_1	ɪn
Lokeren	ineens	ɪnɛnəkir
Lokeren	is	ɪs
Lokeren	jongetje_2	
Lokeren	juist	ʒyst
Lokeren	klein	klɛn
Lokeren	klinkt	
Lokeren	korte	
Lokeren	krijgen	kren
Lokeren	later	nɐdin
Lokeren	let	
Lokeren	loopt	lœp
Lokeren	lopen	løpən
Lokeren	lukt	
Lokeren	maar_1	mʌr
