location	word	trs
(o)mbamba B62/2 (1986)	many-sg.dat	kwuna
(o)mbamba B62/3 (1989)	many-sg.dat	nʒemi
nduumo B63/1	many-sg.dat	olaĠa
nduumo B63/2	many-sg.dat	bɔlɔ
kaningi B631	many-sg.dat	olaĠa
teke Boundji B70	many-sg.dat	eyii
teke kaleiB70	many-sg.dat	ayi
B72a ngungwel	many-sg.dat	bibi
teke tsaayi B73a/1 (Bouka)	many-sg.dat	laka
teke tsaayi B73a/2 (Libele)	many-sg.dat	pilè
fang souanke A75	meat-pl.dat	b∂tsit
mpongwe B11a	meat-pl.dat	inyare
nkomi B11e	meat-pl.dat	inyama
wumbvu B24/1	meat-pl.dat	baŅaama
wumbvu B24/2	meat-pl.dat	bèŅaama
kota B25/2	meat-pl.dat	bat∫ito
kota B25/4	meat-pl.dat	bat∫ita
ndasa B241/1	meat-pl.dat	baŅama
ndasa B241/2	meat-pl.dat	baŅaama
himba B312	meat-pl.dat	dinyama
ibongo  B401	meat-pl.dat	baŅama
pinzi B311	meat-pl.dat	eŅaĠa
sangu B42/2	meat-pl.dat	banyama
punu B43/1	meat-pl.dat	baŅama
lumbu B44	meat-pl.dat	tsimbitsi
bwisi B410	meat-pl.dat	tsimbitsi
nzebi B52/1	meat-pl.dat	baŅama
tsaangi B53	meat-pl.dat	baŅama
(o)mbamba B62/3 (1989)	meat-pl.dat	baŅama
kaningi B631	meat-pl.dat	baŅama
teke tsaayi B73a/1 (Bouka)	meat-pl.dat	baŅama
benga A34/1	meat-sg.dat	titɔ
benga A34/2	meat-sg.dat	tito
fang souanke A75	meat-sg.dat	tsit
fang meke A75	meat-sg.dat	tsit
fang ntumu A75	meat-sg.dat	tsit
bekwil A85b	meat-sg.dat	tit
kwel A85b	meat-sg.dat	tit
kwele A85b	meat-sg.dat	tit
mpongwe B11a	meat-sg.dat	nyare
galwa B11c/1	meat-sg.dat	ewèrè
galwa B11c/2	meat-sg.dat	ewèrè
nkomi B11e	meat-sg.dat	nyama
sekiyani B21	meat-sg.dat	soonu
ngom kele B22b	meat-sg.dat	∫ii∫i
mbangwe B23	meat-sg.dat	tsitsi
wumbvu B24/1	meat-sg.dat	Ņaama
wumbvu B24/2	meat-sg.dat	Ņaama
kota B25/1	meat-sg.dat	tito
kota B25/2	meat-sg.dat	t∫ito
kota B25/4	meat-sg.dat	t∫ita
kota B25/5	meat-sg.dat	tjito
sake B252/2	meat-sg.dat	t∫it∫i
mahongwe B251/1	meat-sg.dat	nyama
ndasa B241/1	meat-sg.dat	Ņama
ndasa B241/2	meat-sg.dat	Ņaama
mahongwe sama B251/2	meat-sg.dat	nyama
tsogo B31	meat-sg.dat	nyama
himba B312	meat-sg.dat	enyama
ibongo  B401	meat-sg.dat	Ņama
pinzi B311	meat-sg.dat	viŅaĠa
pove B22c (B305)	meat-sg.dat	byaaka
shira B41	meat-sg.dat	nyama
shira bwali B41	meat-sg.dat	nyam∂
sangu B42/1	meat-sg.dat	nyama
sangu B42/2	meat-sg.dat	nyama
punu B43/1	meat-sg.dat	Ņama
punu B43/2	meat-sg.dat	nyama
lumbu B44	meat-sg.dat	mbitsi
lumbu yi tandu B44	meat-sg.dat	mbitsi_̻u__siku
lumbu yi banda B44	meat-sg.dat	pa∂s∂
Lumbu 4 B44	meat-sg.dat	nditsi__i_̤andu
bwisi B410	meat-sg.dat	mbitsi
varama B414/2	meat-sg.dat	nyam∂__đisiimu
vungu B431/2 (1986)	meat-sg.dat	nyama
duma B51	meat-sg.dat	Ņama
nzebi B52/1	meat-sg.dat	Ņama
nzebi B52/2	meat-sg.dat	bibètè
tsaangi B53	meat-sg.dat	Ņama
liwanji B511	meat-sg.dat	nyama
(o)mbamba B62/1 (1973)	meat-sg.dat	asaɡi
(o)mbamba B62/2 (1986)	meat-sg.dat	Ņama
(o)mbamba B62/3 (1989)	meat-sg.dat	Ņama
nduumo B63/1	meat-sg.dat	Ņama
nduumo B63/2	meat-sg.dat	Ņama
kaningi B631	meat-sg.dat	Ņama
teke Boundji B70	meat-sg.dat	nŅama
teke Omvula B70	meat-sg.dat	nyo·
teke komono B70	meat-sg.dat	tuwo
teke kaleiB70	meat-sg.dat	Ņama
B72a ngungwel	meat-sg.dat	nyo·
teke tsaayi B73a/1 (Bouka)	meat-sg.dat	Ņama
teke tsaayi B73a/2 (Libele)	meat-sg.dat	Ņama
fang souanke A75	moon-pl.dat	banɡɔɔn
mpongwe B11a	moon-pl.dat	iĠèĠèni
nkomi B11e	moon-pl.dat	aĠwèli
mbangwe B23	moon-pl.dat	midyaŋi
wumbvu B24/2	moon-pl.dat	basuunʒi
kota B25/2	moon-pl.dat	banɡɔndè
kota B25/4	moon-pl.dat	banɡɔndè
sake B252/1	moon-pl.dat	bèŋkɔndʒè
ndasa B241/1	moon-pl.dat	basuunʒi
ndasa B241/2	moon-pl.dat	basuuŋʒi
himba B312	moon-pl.dat	midaŋɡa
pinzi B311	moon-pl.dat	dinɡɔndè
sangu B42/2	moon-pl.dat	myètsa
bwisi B410	moon-pl.dat	tsinɡoondi
nzebi B52/1	moon-pl.dat	batsuuŋɡi
(o)mbamba B62/3 (1989)	moon-pl.dat	anɡɔndɔ
teke kaleiB70	moon-pl.dat	answi
teke tsaayi B73a/1 (Bouka)	moon-pl.dat	baanswii
teke tsaayi B73a/2 (Libele)	moon-pl.dat	batsui
benga A34/1	moon-sg.dat	nɡɔdè
benga A34/2	moon-sg.dat	ŋɡɔnde
fang souanke A75	moon-sg.dat	nɡɔɔn
fang meke A75	moon-sg.dat	ŋɡɔn
fang ntumu A75	moon-sg.dat	nɡɔn
bekwil A85b	moon-sg.dat	nɡuan
kwel A85b	moon-sg.dat	ɡon
kwele A85b	moon-sg.dat	nɡɔn
mpongwe B11a	moon-sg.dat	oĠèĠèni
galwa B11c/1	moon-sg.dat	owèli
galwa B11c/2	moon-sg.dat	oɡwèli
nkomi B11e	moon-sg.dat	oĠwèli
sekiyani B21	moon-sg.dat	daa·
ngom kele B22b	moon-sg.dat	nɡɔʒe·
mbangwe B23	moon-sg.dat	dyaŋi
wumbvu B24/1	moon-sg.dat	suunʒi
wumbvu B24/2	moon-sg.dat	suunʒi
kota B25/1	moon-sg.dat	nɡonde
kota B25/2	moon-sg.dat	nɡɔndè
kota B25/4	moon-sg.dat	nɡɔndè
kota B25/5	moon-sg.dat	nɡɔndè
sake B252/1	moon-sg.dat	ŋkɔndʒè
sake B252/2	moon-sg.dat	mwèɡi
mahongwe B251/1	moon-sg.dat	ŋɡɔndɔ
ndasa B241/1	moon-sg.dat	suunʒi
ndasa B241/2	moon-sg.dat	suuŋʒi
mahongwe sama B251/2	moon-sg.dat	ŋɡɔndɔ
tsogo B31	moon-sg.dat	ŋɡɔndè
himba B312	moon-sg.dat	modaŋɡa
ibongo  B401	moon-sg.dat	nɡoonda
pinzi B311	moon-sg.dat	nɡɔndè
pove B22c (B305)	moon-sg.dat	tsoonɡi
shira B41	moon-sg.dat	tsuŋɡu
shira bwali B41	moon-sg.dat	tsuɡi
sangu B42/1	moon-sg.dat	tsunɡi
sangu B42/2	moon-sg.dat	mwètsa
punu B43/1	moon-sg.dat	nɡoonda
punu B43/2	moon-sg.dat	tsunɡi
lumbu B44	moon-sg.dat	nɡɔɔndi
lumbu yi tandu B44	moon-sg.dat	nɡɔndi
lumbu yi banda B44	moon-sg.dat	nɡondi
Lumbu 4 B44	moon-sg.dat	nɡondi
bwisi B410	moon-sg.dat	nɡoondi
varama B414/1	moon-sg.dat	tsunɡi
varama B414/2	moon-sg.dat	tsuŋɡi
vungu B431/1 (Nasse)	moon-sg.dat	sunɡi
vungu B431/2 (1986)	moon-sg.dat	tsuŋɡi
duma B51	moon-sg.dat	tsunɡi
nzebi B52/1	moon-sg.dat	tsuuŋɡi
nzebi B52/2	moon-sg.dat	tsuunɡi
tsaangi B53	moon-sg.dat	tsuunɡi
liwanji B511	moon-sg.dat	t∫uuŋɡi
(o)mbamba B62/1 (1973)	moon-sg.dat	nɡondo
(o)mbamba B62/2 (1986)	moon-sg.dat	nɡɔndɔ
(o)mbamba B62/3 (1989)	moon-sg.dat	nɡɔndɔ
nduumo B63/1	moon-sg.dat	ŋɡɔndɔ
nduumo B63/2	moon-sg.dat	ŋɡɔndɔ
kaningi B631	moon-sg.dat	nɡɔndɔ
teke Boundji B70	moon-sg.dat	ntsuyi
teke Omvula B70	moon-sg.dat	nt∫wii
teke komono B70	moon-sg.dat	mwiile
teke kaleiB70	moon-sg.dat	nswi
teke tsaayi B73a/1 (Bouka)	moon-sg.dat	nswii
teke tsaayi B73a/2 (Libele)	moon-sg.dat	tsui
benga A34/1	mountain-sg.dat	ukɔdi
benga A34/2	mountain-sg.dat	mukoodi
fang souanke A75	mountain-sg.dat	ŋkuu
fang meke A75	mountain-sg.dat	nkol
fang ntumu A75	mountain-sg.dat	ŋkoo
bekwil A85b	mountain-sg.dat	èt∫uk
kwel A85b	mountain-sg.dat	edʒok
kwele A85b	mountain-sg.dat	èt∫ik
mpongwe B11a	mountain-sg.dat	nomba
galwa B11c/1	mountain-sg.dat	nomba
galwa B11c/2	mountain-sg.dat	nomba
nkomi B11e	mountain-sg.dat	nomba
sekiyani B21	mountain-sg.dat	beekɔ
ngom kele B22b	mountain-sg.dat	mbeka
mbangwe B23	mountain-sg.dat	mbikila
wumbvu B24/1	mountain-sg.dat	ŋkuunʒa
wumbvu B24/2	mountain-sg.dat	mukuuŋʒa
kota B25/1	mountain-sg.dat	kodi
kota B25/2	mountain-sg.dat	mboku
kota B25/4	mountain-sg.dat	nkosa
kota B25/5	mountain-sg.dat	ibete
sake B252/1	mountain-sg.dat	mpikɔ
sake B252/2	mountain-sg.dat	mbekɔ
mahongwe B251/1	mountain-sg.dat	koodi
ndasa B241/1	mountain-sg.dat	kuudi
ndasa B241/2	mountain-sg.dat	kuudi
mahongwe sama B251/2	mountain-sg.dat	koodi
tsogo B31	mountain-sg.dat	mokodi
himba B312	mountain-sg.dat	mokodi
pinzi B311	mountain-sg.dat	mokodi
pove B22c (B305)	mountain-sg.dat	mukɔdi
shira B41	mountain-sg.dat	kɔɔŋɡu
shira bwali B41	mountain-sg.dat	mukɔɡu
sangu B42/1	mountain-sg.dat	mukonɡu
sangu B42/2	mountain-sg.dat	mukoŋɡu
punu B43/1	mountain-sg.dat	mukoonɡo
punu B43/2	mountain-sg.dat	mukonɡu
lumbu B44	mountain-sg.dat	mulaandu
lumbu yi tandu B44	mountain-sg.dat	mulaandu
lumbu yi banda B44	mountain-sg.dat	mulandu
Lumbu 4 B44	mountain-sg.dat	mulandu
bwisi B410	mountain-sg.dat	mulaandu
varama B414/1	mountain-sg.dat	mukonɡu
varama B414/2	mountain-sg.dat	mukɔŋɡu
vungu B431/1 (Nasse)	mountain-sg.dat	kɔnɡu
vungu B431/2 (1986)	mountain-sg.dat	mukɔŋɡu
duma B51	mountain-sg.dat	mukudi
nzebi B52/1	mountain-sg.dat	mukɔɔŋɡɔ
nzebi B52/2	mountain-sg.dat	mukoonɡo
tsaangi B53	mountain-sg.dat	isyèlo
liwanji B511	mountain-sg.dat	ikudi
(o)mbamba B62/2 (1986)	mountain-sg.dat	okuri
(o)mbamba B62/3 (1989)	mountain-sg.dat	Ġekɔli
nduumo B63/1	mountain-sg.dat	likuru
nduumo B63/2	mountain-sg.dat	kuru
teke Boundji B70	mountain-sg.dat	onɡwo
teke Omvula B70	mountain-sg.dat	onɡwo
teke komono B70	mountain-sg.dat	kesele
teke kaleiB70	mountain-sg.dat	ovunu
B72a ngungwel	mountain-sg.dat	nkyuu
teke tsaayi B73a/1 (Bouka)	mountain-sg.dat	kisele
teke tsaayi B73a/2 (Libele)	mountain-sg.dat	lisèlè
benga A34/1	mouth-pl.dat	mèdumbu
benga A34/2	mouth-pl.dat	medumbu
fang souanke A75	mouth-pl.dat	meŅu
bekwil A85b	mouth-pl.dat	imuu
kwele A85b	mouth-pl.dat	minux
mpongwe B11a	mouth-pl.dat	iĠwana
nkomi B11e	mouth-pl.dat	aĠwana
mbangwe B23	mouth-pl.dat	maɡwana
wumbvu B24/1	mouth-pl.dat	minʒuumfu
wumbvu B24/2	mouth-pl.dat	minʒumvu
kota B25/1	mouth-pl.dat	mehoko
kota B25/2	mouth-pl.dat	mexɔŋko
kota B25/4	mouth-pl.dat	mehɔnkɔ
sake B252/1	mouth-pl.dat	myanɔ
sake B252/2	mouth-pl.dat	miwanɔ
ndasa B241/1	mouth-pl.dat	midʒumvu
ndasa B241/2	mouth-pl.dat	midumbu
tsogo B31	mouth-pl.dat	minya
himba B312	mouth-pl.dat	myana
ibongo  B401	mouth-pl.dat	miŅa
pinzi B311	mouth-pl.dat	myana
pove B22c (B305)	mouth-pl.dat	miŅa
shira B41	mouth-pl.dat	miinu
sangu B42/2	mouth-pl.dat	mina
punu B43/1	mouth-pl.dat	minu
lumbu B44	mouth-pl.dat	minu
lumbu yi tandu B44	mouth-pl.dat	minu
bwisi B410	mouth-pl.dat	minu
nzebi B52/1	mouth-pl.dat	miŅɔ
nzebi B52/2	mouth-pl.dat	miŅo
tsaangi B53	mouth-pl.dat	miŅwa
liwanji B511	mouth-pl.dat	minywa
(o)mbamba B62/3 (1989)	mouth-pl.dat	èŅwa
nduumo B63/1	mouth-pl.dat	mènwa
kaningi B631	mouth-pl.dat	miŅwa
teke kaleiB70	mouth-pl.dat	eŅwa
teke tsaayi B73a/1 (Bouka)	mouth-pl.dat	miŅwa
teke tsaayi B73a/2 (Libele)	mouth-pl.dat	miŅwa
benga A34/1	mouth-sg.dat	mudumbu
benga A34/2	mouth-sg.dat	udumbu
fang souanke A75	mouth-sg.dat	aŅu
fang meke A75	mouth-sg.dat	aŅu
fang ntumu A75	mouth-sg.dat	anu
bekwil A85b	mouth-sg.dat	nuu
kwel A85b	mouth-sg.dat	nʊb
kwele A85b	mouth-sg.dat	nux
mpongwe B11a	mouth-sg.dat	oĠwana
galwa B11c/1	mouth-sg.dat	oɡwana
galwa B11c/2	mouth-sg.dat	oɡwana
nkomi B11e	mouth-sg.dat	oĠwana
sekiyani B21	mouth-sg.dat	numbu
ngom kele B22b	mouth-sg.dat	ɡwaana
mbangwe B23	mouth-sg.dat	ɡwana
wumbvu B24/1	mouth-sg.dat	munʒuumfu
wumbvu B24/2	mouth-sg.dat	munʒumvu
kota B25/1	mouth-sg.dat	hoko
kota B25/2	mouth-sg.dat	xɔŋko
kota B25/4	mouth-sg.dat	ihɔnkɔ
kota B25/5	mouth-sg.dat	honko
sake B252/1	mouth-sg.dat	wanɔ
sake B252/2	mouth-sg.dat	wanɔ
mahongwe B251/1	mouth-sg.dat	muumbu
ndasa B241/1	mouth-sg.dat	mwadʒumvu
ndasa B241/2	mouth-sg.dat	dumbu
mahongwe sama B251/2	mouth-sg.dat	muumbu
tsogo B31	mouth-sg.dat	monya
himba B312	mouth-sg.dat	wana
ibongo  B401	mouth-sg.dat	muŅa
pinzi B311	mouth-sg.dat	wana
pove B22c (B305)	mouth-sg.dat	muŅa
shira B41	mouth-sg.dat	muunu
shira bwali B41	mouth-sg.dat	munu
sangu B42/1	mouth-sg.dat	muna
sangu B42/2	mouth-sg.dat	mona
punu B43/1	mouth-sg.dat	munu
punu B43/2	mouth-sg.dat	munu
lumbu B44	mouth-sg.dat	munu
lumbu yi tandu B44	mouth-sg.dat	munu
lumbu yi banda B44	mouth-sg.dat	munu
Lumbu 4 B44	mouth-sg.dat	munu
bwisi B410	mouth-sg.dat	munu
varama B414/1	mouth-sg.dat	munu
varama B414/2	mouth-sg.dat	munu
vungu B431/1 (Nasse)	mouth-sg.dat	munu
vungu B431/2 (1986)	mouth-sg.dat	munu
duma B51	mouth-sg.dat	muŅwa
nzebi B52/1	mouth-sg.dat	muŅɔ
nzebi B52/2	mouth-sg.dat	muŅo
tsaangi B53	mouth-sg.dat	muŅwa
liwanji B511	mouth-sg.dat	munywa
(o)mbamba B62/1 (1973)	mouth-sg.dat	oŅwa
(o)mbamba B62/2 (1986)	mouth-sg.dat	ɔŅwa
(o)mbamba B62/3 (1989)	mouth-sg.dat	ɔŅwa
nduumo B63/1	mouth-sg.dat	munwa
nduumo B63/2	mouth-sg.dat	oŅwa
kaningi B631	mouth-sg.dat	muŅwa
teke Boundji B70	mouth-sg.dat	oŅwa
teke Omvula B70	mouth-sg.dat	nwa
teke komono B70	mouth-sg.dat	uŅwa
teke kaleiB70	mouth-sg.dat	oŅwa
B72a ngungwel	mouth-sg.dat	onwa
teke tsaayi B73a/1 (Bouka)	mouth-sg.dat	muŅwa
teke tsaayi B73a/2 (Libele)	mouth-sg.dat	muŅwa
fang souanke A75	nail_body_-pl.dat	byè
bekwil A85b	nail_body_-pl.dat	mèŅa
kwele A85b	nail_body_-pl.dat	miŅa
mpongwe B11a	nail_body_-pl.dat	ifèra
nkomi B11e	nail_body_-pl.dat	ifèra
mbangwe B23	nail_body_-pl.dat	maŅayika
wumbvu B24/1	nail_body_-pl.dat	Ņaara
wumbvu B24/2	nail_body_-pl.dat	Ņaala
kota B25/1	nail_body_-pl.dat	maŅa
kota B25/2	nail_body_-pl.dat	maŅa
kota B25/4	nail_body_-pl.dat	maŅa
sake B252/1	nail_body_-pl.dat	mèŅalɔ
mahongwe B251/1	nail_body_-pl.dat	lènyaala
ndasa B241/1	nail_body_-pl.dat	Ņala
ndasa B241/2	nail_body_-pl.dat	Ņaala
mahongwe sama B251/2	nail_body_-pl.dat	lènyaala
tsogo B31	nail_body_-pl.dat	yata
himba B312	nail_body_-pl.dat	didyaata
ibongo  B401	nail_body_-pl.dat	bisèèndè
pinzi B311	nail_body_-pl.dat	didyèta
sangu B42/2	nail_body_-pl.dat	banyala
punu B43/1	nail_body_-pl.dat	Ņala
lumbu B44	nail_body_-pl.dat	tsintsala
lumbu yi tandu B44	nail_body_-pl.dat	tsintsal∂
Lumbu 4 B44	nail_body_-pl.dat	nyal∂
bwisi B410	nail_body_-pl.dat	tsinʒala
varama B414/1	nail_body_-pl.dat	nyala
vungu B431/1 (Nasse)	nail_body_-pl.dat	myal∂
nzebi B52/1	nail_body_-pl.dat	Ņada
nzebi B52/2	nail_body_-pl.dat	Ņada
tsaangi B53	nail_body_-pl.dat	Ņala
liwanji B511	nail_body_-pl.dat	nyara
(o)mbamba B62/3 (1989)	nail_body_-pl.dat	èntolo
kaningi B631	nail_body_-pl.dat	Ņara
teke kaleiB70	nail_body_-pl.dat	ènkuli
teke tsaayi B73a/1 (Bouka)	nail_body_-pl.dat	biimfiti
teke tsaayi B73a/2 (Libele)	nail_body_-pl.dat	maŅala
benga A34/1	nail_body_-sg.dat	yada
benga A34/2	nail_body_-sg.dat	nyanda
fang souanke A75	nail_body_-sg.dat	dʒè
fang meke A75	nail_body_-sg.dat	ʒèè
fang ntumu A75	nail_body_-sg.dat	dʒèŅ
bekwil A85b	nail_body_-sg.dat	Ņa
kwel A85b	nail_body_-sg.dat	Ņa
kwele A85b	nail_body_-sg.dat	Ņa
mpongwe B11a	nail_body_-sg.dat	ovèra
galwa B11c/1	nail_body_-sg.dat	owèra
galwa B11c/2	nail_body_-sg.dat	owèra
nkomi B11e	nail_body_-sg.dat	oβera
sekiyani B21	nail_body_-sg.dat	nya·a·
ngom kele B22b	nail_body_-sg.dat	anyala
mbangwe B23	nail_body_-sg.dat	iŅayika
wumbvu B24/1	nail_body_-sg.dat	leŅaara
wumbvu B24/2	nail_body_-sg.dat	liŅaala
kota B25/1	nail_body_-sg.dat	oŅa
kota B25/2	nail_body_-sg.dat	oŅa
kota B25/4	nail_body_-sg.dat	aŅa
kota B25/5	nail_body_-sg.dat	Ņa
sake B252/1	nail_body_-sg.dat	riŅalɔ
sake B252/2	nail_body_-sg.dat	lèŅalɔ
mahongwe B251/1	nail_body_-sg.dat	nyaala
ndasa B241/1	nail_body_-sg.dat	laŅala
ndasa B241/2	nail_body_-sg.dat	lèŅaala
mahongwe sama B251/2	nail_body_-sg.dat	nyaala
tsogo B31	nail_body_-sg.dat	ata
himba B312	nail_body_-sg.dat	nodyaata
ibongo  B401	nail_body_-sg.dat	isèèndè
pinzi B311	nail_body_-sg.dat	nodyèta
pove B22c (B305)	nail_body_-sg.dat	eŅata
shira B41	nail_body_-sg.dat	ŋɡwaalu
shira bwali B41	nail_body_-sg.dat	dwal∂
sangu B42/1	nail_body_-sg.dat	dinyala
sangu B42/2	nail_body_-sg.dat	dinyala
punu B43/1	nail_body_-sg.dat	luŅala
punu B43/2	nail_body_-sg.dat	dwala
lumbu B44	nail_body_-sg.dat	dunsala
lumbu yi tandu B44	nail_body_-sg.dat	duntsal∂
lumbu yi banda B44	nail_body_-sg.dat	Ņala
Lumbu 4 B44	nail_body_-sg.dat	dwal∂
bwisi B410	nail_body_-sg.dat	dunʒala
varama B414/1	nail_body_-sg.dat	dwala
varama B414/2	nail_body_-sg.dat	dwaal∂
vungu B431/1 (Nasse)	nail_body_-sg.dat	dwal∂
vungu B431/2 (1986)	nail_body_-sg.dat	dwala
duma B51	nail_body_-sg.dat	liŅara
nzebi B52/1	nail_body_-sg.dat	l∂Ņada
nzebi B52/2	nail_body_-sg.dat	lèŅada
tsaangi B53	nail_body_-sg.dat	liŅala
liwanji B511	nail_body_-sg.dat	linyara
(o)mbamba B62/1 (1973)	nail_body_-sg.dat	ontori
(o)mbamba B62/2 (1986)	nail_body_-sg.dat	ontori
(o)mbamba B62/3 (1989)	nail_body_-sg.dat	Ġèntolo
nduumo B63/2	nail_body_-sg.dat	Ņara
kaningi B631	nail_body_-sg.dat	liŅara
teke Boundji B70	nail_body_-sg.dat	kenkuli
teke Omvula B70	nail_body_-sg.dat	inɡkuri
teke komono B70	nail_body_-sg.dat	linyala
teke kaleiB70	nail_body_-sg.dat	kènkuli
B72a ngungwel	nail_body_-sg.dat	imfuru
teke tsaayi B73a/1 (Bouka)	nail_body_-sg.dat	nkèè_̻fiti
teke tsaayi B73a/2 (Libele)	nail_body_-sg.dat	liŅala
benga A34/1	name-pl.dat	mina
benga A34/2	name-pl.dat	miina
fang souanke A75	name-pl.dat	biyɔlè
bekwil A85b	name-pl.dat	min
kwele A85b	name-pl.dat	min
mpongwe B11a	name-pl.dat	ana
nkomi B11e	name-pl.dat	ana
sekiyani B21	name-pl.dat	miinɔ
mbangwe B23	name-pl.dat	mina
wumbvu B24/1	name-pl.dat	mina
wumbvu B24/2	name-pl.dat	miina
kota B25/1	name-pl.dat	makombo
kota B25/2	name-pl.dat	minɔŋ
kota B25/4	name-pl.dat	minɔ
sake B252/1	name-pl.dat	minɔ
sake B252/2	name-pl.dat	minɔ
mahongwe B251/1	name-pl.dat	miinu
ndasa B241/1	name-pl.dat	makuumvu
ndasa B241/2	name-pl.dat	makuumbu
mahongwe sama B251/2	name-pl.dat	miinu
tsogo B31	name-pl.dat	mina
himba B312	name-pl.dat	mamina
ibongo  B401	name-pl.dat	miina
pinzi B311	name-pl.dat	mina
pove B22c (B305)	name-pl.dat	mina
shira B41	name-pl.dat	miinu
punu B43/1	name-pl.dat	mina
lumbu B44	name-pl.dat	mina
lumbu yi tandu B44	name-pl.dat	man∂
bwisi B410	name-pl.dat	mina
vungu B431/1 (Nasse)	name-pl.dat	miin∂
nzebi B52/1	name-pl.dat	makuumbu
nzebi B52/2	name-pl.dat	mandoxa
tsaangi B53	name-pl.dat	manduhi
liwanji B511	name-pl.dat	makuumbu
kaningi B631	name-pl.dat	makumu
teke kaleiB70	name-pl.dat	ankumi
teke tsaayi B73a/1 (Bouka)	name-pl.dat	maankuumi
teke tsaayi B73a/2 (Libele)	name-pl.dat	manduĠu
benga A34/1	name-sg.dat	dina
benga A34/2	name-sg.dat	diina
fang souanke A75	name-sg.dat	èyɔlè
fang meke A75	name-sg.dat	eyola
fang ntumu A75	name-sg.dat	eyola
bekwil A85b	name-sg.dat	đin
kwel A85b	name-sg.dat	din
kwele A85b	name-sg.dat	din
mpongwe B11a	name-sg.dat	ina
galwa B11c/1	name-sg.dat	ina
galwa B11c/2	name-sg.dat	ina
nkomi B11e	name-sg.dat	ina
sekiyani B21	name-sg.dat	diinɔ
ngom kele B22b	name-sg.dat	diina
mbangwe B23	name-sg.dat	dʒina
wumbvu B24/1	name-sg.dat	dʒina
wumbvu B24/2	name-sg.dat	dʒiina
kota B25/1	name-sg.dat	kombo
kota B25/2	name-sg.dat	yinɔŋ
kota B25/4	name-sg.dat	dyinɔ
kota B25/5	name-sg.dat	inɔ
sake B252/1	name-sg.dat	dʒinɔ
sake B252/2	name-sg.dat	dʒinɔ
mahongwe B251/1	name-sg.dat	diinu
ndasa B241/1	name-sg.dat	kuumvu
ndasa B241/2	name-sg.dat	kuumbu
mahongwe sama B251/2	name-sg.dat	diinu
tsogo B31	name-sg.dat	ena
himba B312	name-sg.dat	ina
ibongo  B401	name-sg.dat	diina
pinzi B311	name-sg.dat	ina
pove B22c (B305)	name-sg.dat	ina
shira B41	name-sg.dat	diinu
shira bwali B41	name-sg.dat	din∂
sangu B42/1	name-sg.dat	dina
punu B43/1	name-sg.dat	dina
punu B43/2	name-sg.dat	dina
lumbu B44	name-sg.dat	dina
lumbu yi tandu B44	name-sg.dat	din∂
lumbu yi banda B44	name-sg.dat	dina
Lumbu 4 B44	name-sg.dat	din∂
bwisi B410	name-sg.dat	dina
varama B414/1	name-sg.dat	dina
varama B414/2	name-sg.dat	điin∂
vungu B431/1 (Nasse)	name-sg.dat	diin∂
vungu B431/2 (1986)	name-sg.dat	dina
duma B51	name-sg.dat	kumbu
nzebi B52/1	name-sg.dat	kuumbu
nzebi B52/2	name-sg.dat	ndoxa
tsaangi B53	name-sg.dat	nduhi
liwanji B511	name-sg.dat	kuumbu
(o)mbamba B62/1 (1973)	name-sg.dat	kali
(o)mbamba B62/2 (1986)	name-sg.dat	nkumi
(o)mbamba B62/3 (1989)	name-sg.dat	kuumi
nduumo B63/1	name-sg.dat	kumu
nduumo B63/2	name-sg.dat	kumu
kaningi B631	name-sg.dat	kumu
teke Boundji B70	name-sg.dat	nkumi
teke Omvula B70	name-sg.dat	nkwu·u·
teke komono B70	name-sg.dat	mutu
teke kaleiB70	name-sg.dat	nkumi
teke tsaayi B73a/1 (Bouka)	name-sg.dat	nkuumi
teke tsaayi B73a/2 (Libele)	name-sg.dat	nduĠu
benga A34/1	neck-pl.dat	mabɔlu
benga A34/2	neck-pl.dat	maboolu
fang souanke A75	neck-pl.dat	m∂kiŋ
bekwil A85b	neck-pl.dat	met∫u·u·
kwele A85b	neck-pl.dat	m∂t∫uŋ
mpongwe B11a	neck-pl.dat	ipele
nkomi B11e	neck-pl.dat	impele
mbangwe B23	neck-pl.dat	matsiiŋi
wumbvu B24/1	neck-pl.dat	makiinɡu
wumbvu B24/2	neck-pl.dat	matsinɡu
kota B25/1	neck-pl.dat	matsinɡo
kota B25/2	neck-pl.dat	mat∫inɡo
kota B25/4	neck-pl.dat	mat∫inɡo
sake B252/1	neck-pl.dat	mi
sake B252/2	neck-pl.dat	minki
ndasa B241/1	neck-pl.dat	matsunɡu
ndasa B241/2	neck-pl.dat	matsunɡu
tsogo B31	neck-pl.dat	minɡonɡa
himba B312	neck-pl.dat	miŋɡoŋɡa
ibongo  B401	neck-pl.dat	makiinɡu
pinzi B311	neck-pl.dat	minɡonɡa
pove B22c (B305)	neck-pl.dat	miŋɡonɡa
sangu B42/2	neck-pl.dat	maĠora
punu B43/1	neck-pl.dat	makiinɡu
lumbu B44	neck-pl.dat	maliinɡa
lumbu yi tandu B44	neck-pl.dat	malinɡ∂
bwisi B410	neck-pl.dat	maliinɡa
nzebi B52/1	neck-pl.dat	makiiŋɡa
nzebi B52/2	neck-pl.dat	makiinɡa
tsaangi B53	neck-pl.dat	makiinɡu
liwanji B511	neck-pl.dat	makiiŋɡu
