location	word	transcription
Houthulst	korte	kɒrtn
Houthulst	krijgen	
Houthulst	later	lɒtər
Houthulst	let	læt
Houthulst	loopt_1	lɒpt
Houthulst	lopen	lopm
Houthulst	lukt	lʏkt
Houthulst	maar_3	mɒ
Houthulst	met_1	mæt
Houthulst	mevrouw	frɒumɛs
Houthulst	naar	nɒ
Houthulst	net	ʃystə
Houthulst	niet	ni
Houthulst	nou	nʏ
Houthulst	nu	ny
Houthulst	of	ɒfdɑt
Houthulst	om	fə
Houthulst	ontdaan	ʌntɔn
Houthulst	ook	ok
Houthulst	op	œp
Houthulst	pakken	pɑkŋ
Houthulst	politieagent	flik
Houthulst	repareren	fəmʌkŋ
Houthulst	ruit	rytə
Houthulst	ruiten	rytn
Houthulst	samen	topə
Houthulst	sneuvelen	snøfəln
Houthulst	staan	
Houthulst	stapt	kɔmt
Houthulst	steen	stɪn
Houthulst	stil	stɪlə
Houthulst	straat	strɒtə
Houthulst	straten	
Houthulst	te_1	tə
Houthulst	tijd	tit
Houthulst	toevallig	tufʌləç
Houthulst	van_2	fɑn
Houthulst	veel	
Houthulst	vraagt	frɑχt
Houthulst	vrouw	frɒumɛs
Houthulst	wil_1	wɛlt
Houthulst	ze_1	sə
Houthulst	ziet	sit
Huizen	aan	
Huizen	agent	pʊlisi
Huizen	als	ɑlz
Huizen	beiden	bæidə
Huizen	besluit	xɪt
Huizen	bij	bɛi
Huizen	buiten	baytə
Huizen	daar	dɪ
Huizen	dan_1	dɑn
Huizen	dat	da
Huizen	de_12	də
Huizen	door	dʏr
Huizen	een_count	ein
Huizen	een_det	ən
Huizen	er	ər
Huizen	even	ɛfə
Huizen	extra	
Huizen	gerinkel	xərɪŋkəl
Huizen	glas	xlas
Huizen	glaszetter_1	xlasɛtər
Huizen	goed	
Huizen	gooien	xʊiə
Huizen	he	hei
Huizen	heel	
Huizen	hem	əm
Huizen	het	hɛt
Huizen	hij_2	i
Huizen	hoek	huk
Huizen	houden	ɪnhʏnkraxfɑtə
Huizen	huizen	
Huizen	in	ɪn
Huizen	ineens	ɪneins
Huizen	is	ɪs
Huizen	jongetje_2	jɔŋəcə
Huizen	juist	
Huizen	klein	klɛin
Huizen	klinkt	klɪŋk
Huizen	korte	kɒrtə
Huizen	krijgen	krɛixə
Huizen	later	lɪtər
Huizen	let	kɛikt
Huizen	loopt_1	lopt
Huizen	lopen	lopə
Huizen	lukt	lʏkt
Huizen	maar_3	mʌr
Huizen	met_1	mɛt
Huizen	mevrouw	
Huizen	naar	na
Huizen	net	nɛt
Huizen	niet	næit
Huizen	nou	
Huizen	nu	
Huizen	of	ɒf
Huizen	om	
Huizen	ontdaan	ɔndɪn
Huizen	ook	ɤuk
Huizen	op	ɔp
Huizen	pakken	pɑkə
Huizen	politieagent	pəlisi
Huizen	repareren	mɑkə
Huizen	ruit	rɪm
Huizen	ruiten	rɪmə
Huizen	samen	samə
Huizen	sneuvelen	xɪnkɑpɒt
Huizen	staan	
Huizen	stapt	
Huizen	steen	sten
Huizen	stil	stɪl
Huizen	straat	strɪt
Huizen	straten	
Huizen	te_1	tə
Huizen	tijd	tɛit
Huizen	toevallig	
Huizen	van_2	fɑn
Huizen	veel	fʏl
Huizen	vraagt	fraxt
Huizen	vrouw	
Huizen	wil_1	ʋʏl
Huizen	ze_1	sə
Huizen	ziet	sit
IJmuiden	aan	
IJmuiden	agent	pəlitsimɑn
IJmuiden	als	
IJmuiden	beiden	
IJmuiden	besluit	
IJmuiden	bij	bɛi
IJmuiden	buiten	bœytə
IJmuiden	daar	da
IJmuiden	dan_1	dɑn
IJmuiden	dat	dɑ
IJmuiden	de_12	də
IJmuiden	door	
IJmuiden	een_count	ein
IJmuiden	een_det	ən
IJmuiden	er	
IJmuiden	even	ʋɑt
IJmuiden	extra	ɛkstra
IJmuiden	gerinkel	xərɪŋkəl
IJmuiden	glas	xlɑs
IJmuiden	glaszetter_1	xlɑsɛtər
IJmuiden	goed	xut
IJmuiden	gooien	xɤiə
IJmuiden	he	
IJmuiden	heel	
IJmuiden	hem	hɛm
IJmuiden	het	hɛt
IJmuiden	hij_2	hɛi
IJmuiden	hoek	huk
IJmuiden	houden	
IJmuiden	huizen	haysə
IJmuiden	in	ɪn
IJmuiden	ineens	plɔtsəlɪŋ
IJmuiden	is	ɪs
IJmuiden	jongetje_2	bɪŋki
IJmuiden	juist	
IJmuiden	klein	klɛin
IJmuiden	klinkt	klɪŋkt
IJmuiden	korte	kɒrtə
IJmuiden	krijgen	krɛixə
IJmuiden	later	latər
IJmuiden	let	
IJmuiden	loopt_1	
IJmuiden	lopen	loupə
IJmuiden	lukt	lʏkt
IJmuiden	maar_3	mɑr
IJmuiden	met_1	mɛt
IJmuiden	mevrouw	məfrau
IJmuiden	naar	nɑ
IJmuiden	net	nɛt
IJmuiden	niet	nit
IJmuiden	nou	
IJmuiden	nu	
IJmuiden	of	ɒf
IJmuiden	om	
IJmuiden	ontdaan	hefəxəsxrɔkə
IJmuiden	ook	
IJmuiden	op	ɔp
IJmuiden	pakken	pɑkə
IJmuiden	politieagent	ɑxɛnt
IJmuiden	repareren	makə
IJmuiden	ruit	ram
IJmuiden	ruiten	ramə
IJmuiden	samen	samə
IJmuiden	sneuvelen	xankəpɒt
IJmuiden	staan	stan
IJmuiden	stapt	stɑpt
IJmuiden	steen	stein
IJmuiden	stil	stɪl
IJmuiden	straat	strat
IJmuiden	straten	
IJmuiden	te_1	tə
IJmuiden	tijd	tɛit
IJmuiden	toevallig	tufɑləx
IJmuiden	van_2	
IJmuiden	veel	fɪl
IJmuiden	vraagt	fraxt
IJmuiden	vrouw	məfrau
IJmuiden	wil_1	ʋɪl
IJmuiden	ze_1	sə
IJmuiden	ziet	sit
IJsselmuiden	aan	ɑn
IJsselmuiden	agent	ɑxɛnt
IJsselmuiden	als	ʌs
IJsselmuiden	beiden	ɑləbai
IJsselmuiden	besluit	bəslœt
IJsselmuiden	bij	bei
IJsselmuiden	buiten	bytn
IJsselmuiden	daar	dɑ
IJsselmuiden	dan_1	dɑn
IJsselmuiden	dat	dæ
IJsselmuiden	de_12	d
IJsselmuiden	door	dʏʀ
IJsselmuiden	een_count	ɪ
IJsselmuiden	een_det	
IJsselmuiden	er	dəʀ
IJsselmuiden	even	ebm
IJsselmuiden	extra	ækstʀa
IJsselmuiden	gerinkel	xəʀɪŋkəl
IJsselmuiden	glas	xlɑs
IJsselmuiden	glaszetter_1	xlɑsɛtəʀ
IJsselmuiden	goed	xut
IJsselmuiden	gooien	xʊin
IJsselmuiden	he	hɪi
IJsselmuiden	heel	
IJsselmuiden	hem	əm
IJsselmuiden	het	t
IJsselmuiden	hij_2	ə
IJsselmuiden	hoek	huk
IJsselmuiden	houden	hɒln
IJsselmuiden	huizen	hyzn
IJsselmuiden	in	ɪn
IJsselmuiden	ineens	ɪnɪs
IJsselmuiden	is	ɪs
IJsselmuiden	jongetje_2	
IJsselmuiden	juist	nɛt
IJsselmuiden	klein	
IJsselmuiden	klinkt	
IJsselmuiden	korte	kɑʀtə
IJsselmuiden	krijgen	kʀiɡŋ
IJsselmuiden	later	latəʀ
IJsselmuiden	let	læt
IJsselmuiden	loopt_1	lœp
IJsselmuiden	lopen	lʌupm
IJsselmuiden	lukt	lʏkt
IJsselmuiden	maar_3	maʀ
IJsselmuiden	met_1	mɛt
IJsselmuiden	mevrouw	fʀɑuə
IJsselmuiden	naar	nə
IJsselmuiden	net	nɛt
IJsselmuiden	niet	nit
IJsselmuiden	nou	nau
IJsselmuiden	nu	nɑu
IJsselmuiden	of	ɒf
IJsselmuiden	om	œm
IJsselmuiden	ontdaan	ɔntdɒn
IJsselmuiden	ook	ok
IJsselmuiden	op	ɔp
IJsselmuiden	pakken	pɑkŋ
IJsselmuiden	politieagent	plisiɑxɛnt
IJsselmuiden	repareren	ʀepəʀɪʀn
IJsselmuiden	ruit	ʀytə
IJsselmuiden	ruiten	ʀytn
IJsselmuiden	samen	samm
IJsselmuiden	sneuvelen	snøfəln
IJsselmuiden	staan	
IJsselmuiden	stapt	kʏmp
IJsselmuiden	steen	sten
IJsselmuiden	stil	stɪl
IJsselmuiden	straat	stʀʌtə
IJsselmuiden	straten	stʀʌtn
IJsselmuiden	te_1	tə
IJsselmuiden	tijd	tit
IJsselmuiden	toevallig	tufɑləx
IJsselmuiden	van_2	fɑn
IJsselmuiden	veel	
IJsselmuiden	vraagt	fʀœx
IJsselmuiden	vrouw	fʀɑuə
IJsselmuiden	wil_1	ʋʏl
IJsselmuiden	ze_1	sə
IJsselmuiden	ziet	sœt
Itegem	aan	
Itegem	agent	pɒlis
Itegem	als	ɑs
Itegem	beiden	aləbæ
Itegem	besluit	çʌt
Itegem	bij	
Itegem	buiten	bɔətə
Itegem	daar	dɒ
Itegem	dan_1	dɑn
Itegem	dat	dɑ
Itegem	de_12	də
Itegem	door	dʏr
Itegem	een_count	
Itegem	een_det	
Itegem	er	dər
Itegem	even	əbekə
Itegem	extra	
Itegem	gerinkel	
Itegem	glas	çlɑs
Itegem	glaszetter_1	çlɑzəmɑkər
Itegem	goed	
Itegem	gooien	smætə
Itegem	he	
Itegem	heel	hɪl
Itegem	hem	
Itegem	het	t
Itegem	hij_2	m
Itegem	hoek	uk
Itegem	houden	pakə
Itegem	huizen	
Itegem	in	
Itegem	ineens	ɪnɪs
Itegem	is	ɪs
Itegem	jongetje_2	juəskə
Itegem	juist	ʃyst
Itegem	klein	
Itegem	klinkt	
Itegem	korte	
Itegem	krijgen	
Itegem	later	lʌtər
Itegem	let	kekt
Itegem	loopt_1	lœpt
Itegem	lopen	lɤpə
Itegem	lukt	
Itegem	maar_3	mə
Itegem	met_1	mɛt
Itegem	mevrouw	fra
Itegem	naar	nə
Itegem	net	ʃyst
Itegem	niet	
Itegem	nou	nɛ
Itegem	nu	nɑu
Itegem	of	ɒfdɑt
Itegem	om	
Itegem	ontdaan	hɪləmɑlɑçədɑ
Itegem	ook	
Itegem	op	ɔp
Itegem	pakken	
Itegem	politieagent	pɒlis
Itegem	repareren	mʌkə
Itegem	ruit	rɒət
Itegem	ruiten	rɒətə
Itegem	samen	sɑmə
Itegem	sneuvelen	çɑnkɑpɒt
Itegem	staan	
Itegem	stapt	kɔmt
Itegem	steen	stɪn
Itegem	stil	stil
Itegem	straat	strɑt
Itegem	straten	
Itegem	te_1	
Itegem	tijd	
Itegem	toevallig	
Itegem	van_2	fɑn
Itegem	veel	
Itegem	vraagt	frʌçt
Itegem	vrouw	fra
Itegem	wil_1	wɪl
Itegem	ze_1	
Itegem	ziet	sit
Jubbega	aan	ɑn
Jubbega	agent	pliʃə
Jubbega	als	ɑs
Jubbega	beiden	ɑləbɛi
Jubbega	besluit	bəslyt
Jubbega	bij	bai
Jubbega	buiten	butn
Jubbega	daar	dɛ
Jubbega	dan_1	dɑn
Jubbega	dat	
Jubbega	de_12	də
Jubbega	door	trɒx
Jubbega	een_count	ɪ
Jubbega	een_det	ən
Jubbega	er	ər
Jubbega	even	eifkəs
Jubbega	extra	ɛkstra
Jubbega	gerinkel	ɡərɪŋkəl
Jubbega	glas	
Jubbega	glaszetter_1	ɡlɛsəsɛtər
Jubbega	goed	ɡut
Jubbega	gooien	ɡʊiə
Jubbega	he	
Jubbega	heel	
Jubbega	hem	
Jubbega	het	ət
Jubbega	hij_2	ər
Jubbega	hoek	hukə
Jubbega	houden	hɑdn
Jubbega	huizen	hyzn
Jubbega	in	ɪn
Jubbega	ineens	ɪis
Jubbega	is	ɪs
Jubbega	jongetje_2	jɔŋkjə
Jubbega	juist	krɛk
Jubbega	klein	lits
Jubbega	klinkt	
Jubbega	korte	kuɑtə
Jubbega	krijgen	
Jubbega	later	lɛtər
Jubbega	let	lɛt
Jubbega	loopt_1	rɪnt
Jubbega	lopen	rɪnn
Jubbega	lukt	
Jubbega	maar_3	mar
Jubbega	met_1	mɛi
Jubbega	mevrouw	frau
Jubbega	naar	na
Jubbega	net	krɛk
Jubbega	niet	nɛt
Jubbega	nou	
Jubbega	nu	nə
Jubbega	of	ɒf
Jubbega	om	ɔm
Jubbega	ontdaan	srʌkŋ
Jubbega	ook	
Jubbega	op	ɔp
Jubbega	pakken	
Jubbega	politieagent	pliʃə
Jubbega	repareren	mɑitʃə
Jubbega	ruit	ɡlɛs
Jubbega	ruiten	ɡlɛzn
Jubbega	samen	samm
Jubbega	sneuvelen	ɡɪnstɪkŋ
Jubbega	staan	stɪn
Jubbega	stapt	rɛnt
Jubbega	steen	sti
Jubbega	stil	stɪl
Jubbega	straat	strɪtə
Jubbega	straten	strɛtn
Jubbega	te_1	
Jubbega	tijd	tiət
Jubbega	toevallig	
Jubbega	van_2	fan
Jubbega	veel	
Jubbega	vraagt	freixət
Jubbega	vrouw	frau
Jubbega	wil_1	ʋɔl
Jubbega	ze_1	
Jubbega	ziet	ʃʏxt
Kampen	aan	ɑn
Kampen	agent	pəlisi
Kampen	als	
Kampen	beiden	bɛidn
Kampen	besluit	bəslœts
Kampen	bij	bi
Kampen	buiten	bytn
Kampen	daar	dʌ
Kampen	dan_1	dɑn
Kampen	dat	dæ
Kampen	de_12	də
Kampen	door	
Kampen	een_count	enə
Kampen	een_det	ə
Kampen	er	ɛʀ
Kampen	even	ibm
Kampen	extra	ɛkstʀa
Kampen	gerinkel	xəʀɪŋkəl
Kampen	glas	xlɑs
Kampen	glaszetter_1	xlɒzəkɪʀl
Kampen	goed	xut
Kampen	gooien	xʊin
Kampen	he	hə
Kampen	heel	hil
Kampen	hem	həm
Kampen	het	ət
Kampen	hij_2	i
Kampen	hoek	
Kampen	houden	hɒln
Kampen	huizen	hyzə
Kampen	in	ɪn
Kampen	ineens	ɪnes
Kampen	is	ɪs
Kampen	jongetje_2	jɔŋxin
Kampen	juist	jyst
Kampen	klein	klɛin
Kampen	klinkt	klɪŋk
Kampen	korte	kɒʀtə
Kampen	krijgen	kʀiɡŋ
Kampen	later	latəʀ
Kampen	let	
Kampen	loopt_1	
Kampen	lopen	lopm
Kampen	lukt	lʏkt
Kampen	maar_3	mæʀ
Kampen	met_1	mɛt
Kampen	mevrouw	fʀɑuə
Kampen	naar	nə
Kampen	net	jyst
Kampen	niet	nit
Kampen	nou	
Kampen	nu	
Kampen	of	ɒf
Kampen	om	ɔm
Kampen	ontdaan	ɔntdɔn
Kampen	ook	ok
Kampen	op	ɔp
Kampen	pakken	pɑkŋ
Kampen	politieagent	pʊlisi
Kampen	repareren	mɒkŋ
Kampen	ruit	ʀytə
Kampen	ruiten	ʀytn
Kampen	samen	samm
Kampen	sneuvelen	snøfəln
Kampen	staan	
Kampen	stapt	stɑpt
Kampen	steen	stenə
Kampen	stil	stɪl
Kampen	straat	stʀʌtə
Kampen	straten	
Kampen	te_1	tə
Kampen	tijd	tit
Kampen	toevallig	tufɑləx
Kampen	van_2	fɑn
Kampen	veel	fʏlə
Kampen	vraagt	fʀœx
Kampen	vrouw	fʀɑuə
Kampen	wil_1	ʋɪl
Kampen	ze_1	sə
Kampen	ziet	sit
Kerkrade	aan	a
Kerkrade	agent	pəlis
Kerkrade	als	wɛnt
Kerkrade	beiden	tswɑi
Kerkrade	besluit	bəʃlyt
Kerkrade	bij	bei
Kerkrade	buiten	busə
Kerkrade	daar	
Kerkrade	dan_1	dɑ
Kerkrade	dat	dɑt
Kerkrade	de_12	dəʀ
Kerkrade	door	dœʀç
Kerkrade	een_count	ɪ
Kerkrade	een_det	ɛ
Kerkrade	er	
Kerkrade	even	
Kerkrade	extra	
Kerkrade	gerinkel	çəʀɪŋkəl
Kerkrade	glas	jlas
Kerkrade	glaszetter_1	jlɑsætsəʀ
Kerkrade	goed	
Kerkrade	gooien	wæʀpə
Kerkrade	he	
Kerkrade	heel	
Kerkrade	hem	əm
Kerkrade	het	əd
Kerkrade	hij_2	əʀ
Kerkrade	hoek	ɛk
Kerkrade	houden	hʊdə
Kerkrade	huizen	hysəʀ
Kerkrade	in	ɛn
Kerkrade	ineens	ɪnɛns
Kerkrade	is	ɪʃ
Kerkrade	jongetje_2	jʏŋkə
Kerkrade	juist	çʀat
Kerkrade	klein	klɛin
Kerkrade	klinkt	klɪŋkt
Kerkrade	korte	kɒʀtə
Kerkrade	krijgen	kʀi
Kerkrade	later	ʃpidəʀ
Kerkrade	let	pɑst
Kerkrade	loopt_1	lʏpt
Kerkrade	lopen	lofə
Kerkrade	lukt	lœkt
Kerkrade	maar_3	mɑʀ
Kerkrade	met_1	mæt
Kerkrade	mevrouw	fʀʌu
Kerkrade	naar	nɒ
Kerkrade	net	çʀat
Kerkrade	niet	nɪt
Kerkrade	nou	
Kerkrade	nu	nun
Kerkrade	of	ɒf
Kerkrade	om	œm
Kerkrade	ontdaan	ɛntsɛtst
Kerkrade	ook	
Kerkrade	op	ɔp
Kerkrade	pakken	pɑkə
Kerkrade	politieagent	pəlis
Kerkrade	repareren	mɑkə
Kerkrade	ruit	ʀut
Kerkrade	ruiten	ʀutə
Kerkrade	samen	tsəsɑmə
Kerkrade	sneuvelen	ʃnøfələ
Kerkrade	staan	stʊə
Kerkrade	stapt	ʃtɑpt
Kerkrade	steen	ʃte
Kerkrade	stil	ʃtɛl
Kerkrade	straat	ʃtʀɔəʃ
Kerkrade	straten	
Kerkrade	te_1	tsə
Kerkrade	tijd	tsit
Kerkrade	toevallig	soufæləç
Kerkrade	van_2	fan
Kerkrade	veel	
Kerkrade	vraagt	fʀɒd
Kerkrade	vrouw	fʀʌu
Kerkrade	wil_1	wɒl
Kerkrade	ze_1	sə
Kerkrade	ziet	zit
Koekange	aan	an
Koekange	agent	ʋikaxɛnt
Koekange	als	ɑlz
Koekange	beiden	bɛidn
Koekange	besluit	bəslœt
Koekange	bij	bei
Koekange	buiten	bytn
Koekange	daar	də
Koekange	dan_1	dan
Koekange	dat	da
Koekange	de_12	də
Koekange	door	dʏr
Koekange	een_count	i
Koekange	een_det	ən
Koekange	er	ə
Koekange	even	ibm
Koekange	extra	ɛkstrə
Koekange	gerinkel	xərɪŋkəl
Koekange	glas	xlas
Koekange	glaszetter_1	xlasəsɛtər
Koekange	goed	
Koekange	gooien	xʊin
Koekange	he	hɪ
Koekange	heel	
Koekange	hem	əm
Koekange	het	t
Koekange	hij_2	he
Koekange	hoek	huk
Koekange	houden	hɒln
Koekange	huizen	hyzn
Koekange	in	ɪn
Koekange	ineens	ɪnis
Koekange	is	ɪs
Koekange	jongetje_2	jɒxi
Koekange	juist	
Koekange	klein	klɛin
Koekange	klinkt	klɪŋkt
Koekange	korte	kɒrtə
Koekange	krijgen	kriɡŋ
Koekange	later	latər
Koekange	let	
Koekange	loopt_1	lœp
Koekange	lopen	lopm
Koekange	lukt	lʏkt
Koekange	maar_3	mar
Koekange	met_1	mɛt
Koekange	mevrouw	frɑuə
Koekange	naar	nə
Koekange	net	nɛt
Koekange	niet	nit
Koekange	nou	
Koekange	nu	
Koekange	of	ɒf
Koekange	om	œm
Koekange	ontdaan	ɔntdɔnə
Koekange	ook	
Koekange	op	ɔp
Koekange	pakken	pɑkŋ
Koekange	politieagent	ʋikaxɛnt
Koekange	repareren	makŋ
Koekange	ruit	rutə
Koekange	ruiten	rutn
Koekange	samen	samm
Koekange	sneuvelen	xɒtkəpɒt
Koekange	staan	
Koekange	stapt	stɑpt
Koekange	steen	sten
Koekange	stil	stɪl
Koekange	straat	strʌtə
Koekange	straten	
Koekange	te_1	tə
Koekange	tijd	tit
Koekange	toevallig	tufɑləx
Koekange	van_2	fan
Koekange	veel	
Koekange	vraagt	frœx
Koekange	vrouw	frɑuə
Koekange	wil_1	wɪl
Koekange	ze_1	sə
Koekange	ziet	sɛt
Kudelstaart	aan	æn
Kudelstaart	agent	ɑxɛnt
Kudelstaart	als	ɑls
Kudelstaart	beiden	ɑləbɛi
Kudelstaart	besluit	bəslœyt
Kudelstaart	bij	bɛi
Kudelstaart	buiten	baytə
Kudelstaart	daar	da
Kudelstaart	dan_1	dʌn
Kudelstaart	dat	dɑt
Kudelstaart	de_12	də
Kudelstaart	door	dʊr
Kudelstaart	een_count	e
Kudelstaart	een_det	ən
Kudelstaart	er	ɛr
Kudelstaart	even	eifə
Kudelstaart	extra	ɛkstra
Kudelstaart	gerinkel	xərɪŋkəl
Kudelstaart	glas	xlɑs
Kudelstaart	glaszetter_1	xlɑsɛtər
Kudelstaart	goed	xut
Kudelstaart	gooien	xɤiə
Kudelstaart	he	
Kudelstaart	heel	hɪl
Kudelstaart	hem	əm
Kudelstaart	het	t
Kudelstaart	hij_2	hɛi
Kudelstaart	hoek	huk
Kudelstaart	houden	hɑudən
Kudelstaart	huizen	haysə
Kudelstaart	in	ɪn
Kudelstaart	ineens	ɪneins
Kudelstaart	is	ɪs
Kudelstaart	jongetje_2	jɔŋəcə
Kudelstaart	juist	
Kudelstaart	klein	klɛin
Kudelstaart	klinkt	klɪŋk
Kudelstaart	korte	kʊrtə
Kudelstaart	krijgen	
Kudelstaart	later	latər
Kudelstaart	let	lɛt
Kudelstaart	loopt_1	loupt
Kudelstaart	lopen	lɑupən
Kudelstaart	lukt	lʏkt
Kudelstaart	maar_3	mar
Kudelstaart	met_1	mɛt
Kudelstaart	mevrouw	məfrau
Kudelstaart	naar	na
Kudelstaart	net	nɛt
Kudelstaart	niet	nit
Kudelstaart	nou	
Kudelstaart	nu	ny
Kudelstaart	of	ɒf
Kudelstaart	om	ɔm
Kudelstaart	ontdaan	xəsxrɔkə
Kudelstaart	ook	ouk
Kudelstaart	op	ɔp
Kudelstaart	pakken	pɑkə
Kudelstaart	politieagent	pəlitsiɑxɛnt
Kudelstaart	repareren	repɑrɪrə
Kudelstaart	ruit	ram
Kudelstaart	ruiten	ramən
Kudelstaart	samen	samə
Kudelstaart	sneuvelen	snøfələn
Kudelstaart	staan	
Kudelstaart	stapt	stɑpt
Kudelstaart	steen	stein
Kudelstaart	stil	rʏstəx
Kudelstaart	straat	strat
Kudelstaart	straten	stratən
Kudelstaart	te_1	tə
Kudelstaart	tijd	tɛit
Kudelstaart	toevallig	tufɑləx
Kudelstaart	van_2	fɑn
Kudelstaart	veel	fɪl
Kudelstaart	vraagt	fraxt
Kudelstaart	vrouw	frau
Kudelstaart	wil_1	ʋɪl
Kudelstaart	ze_1	sə
Kudelstaart	ziet	sit
Laren	aan	ɑn
Laren	agent	ɑxɛnt
Laren	als	as
Laren	beiden	bɛidə
Laren	besluit	bəslœt
Laren	bij	bi
Laren	buiten	bytn
Laren	daar	dɒ
Laren	dan_1	dan
Laren	dat	da
Laren	de_12	də
Laren	door	dʏr
Laren	een_count	e
Laren	een_det	ən
Laren	er	ə
Laren	even	ɛfən
Laren	extra	
Laren	gerinkel	xərɪŋkəl
Laren	glas	xlas
Laren	glaszetter_1	xlasɛtər
Laren	goed	
Laren	gooien	xʊin
Laren	he	he
Laren	heel	
Laren	hem	əm
Laren	het	həd
Laren	hij_2	ə
Laren	hoek	hok
Laren	houden	hɒln
Laren	huizen	hyzə
Laren	in	ɪn
Laren	ineens	ɪnɛns
Laren	is	ɪs
Laren	jongetje_2	jʏŋskə
Laren	juist	
Laren	klein	klɛin
Laren	klinkt	klɪŋk
Laren	korte	kɒrtə
Laren	krijgen	kriɡŋ
Laren	later	latər
Laren	let	
Laren	loopt_1	lœp
Laren	lopen	lɔpm
Laren	lukt	lʏkt
Laren	maar_3	mɑr
Laren	met_1	mɛt
Laren	mevrouw	frɑuə
Laren	naar	nə
Laren	net	nɛt
Laren	niet	ni
Laren	nou	nu
Laren	nu	nu
Laren	of	ɒf
Laren	om	œm
Laren	ontdaan	hɪlməlfandəʋizə
Laren	ook	ok
Laren	op	ɔp
Laren	pakken	pɑkŋ
Laren	politieagent	pʊlitsiɑxɛnt
Laren	repareren	makŋ
Laren	ruit	rutə
Laren	ruiten	rutn
Laren	samen	samm
Laren	sneuvelen	xɒtɑndɪxələ
Laren	staan	
Laren	stapt	stapt
Laren	steen	sten
Laren	stil	stɪl
Laren	straat	strʌtə
Laren	straten	strʌtə
Laren	te_1	tə
Laren	tijd	tit
Laren	toevallig	
Laren	van_2	fan
Laren	veel	
Laren	vraagt	frœx
Laren	vrouw	frɑuə
Laren	wil_1	ʋɪl
Laren	ze_1	sə
Laren	ziet	sœt
Leersum	aan	ɔp
Leersum	agent	ɑxɛnt
Leersum	als	ɑs
Leersum	beiden	ɑləbɛi
Leersum	besluit	ʋɪl
Leersum	bij	
Leersum	buiten	baytə
Leersum	daar	da
Leersum	dan_1	dɑn
Leersum	dat	dɑ
Leersum	de_12	də
Leersum	door	dʊr
Leersum	een_count	
Leersum	een_det	ən
Leersum	er	ə
Leersum	even	eifə
Leersum	extra	ɛkstra
Leersum	gerinkel	xərɪŋkəl
Leersum	glas	xlɑs
Leersum	glaszetter_1	xlɑsɛtər
Leersum	goed	xut
Leersum	gooien	xʊiə
Leersum	he	hei
Leersum	heel	
Leersum	hem	əm
Leersum	het	hɛt
Leersum	hij_2	hɛi
Leersum	hoek	huk
Leersum	houden	pɑkə
Leersum	huizen	
Leersum	in	ɪn
Leersum	ineens	
Leersum	is	ɪs
Leersum	jongetje_2	jɔŋəcə
Leersum	juist	
Leersum	klein	klɛin
Leersum	klinkt	klɪŋkt
Leersum	korte	kɒrtə
Leersum	krijgen	krɛixə
Leersum	later	latər
Leersum	let	lɛt
Leersum	loopt_1	lɤupt
Leersum	lopen	lɤupə
Leersum	lukt	lʏkt
Leersum	maar_3	ma
Leersum	met_1	mɛt
Leersum	mevrouw	frɑu
Leersum	naar	nɑ
Leersum	net	nɛt
Leersum	niet	nit
Leersum	nou	nau
Leersum	nu	ny
Leersum	of	ɒf
Leersum	om	
Leersum	ontdaan	heləmɑlfəslɑx
Leersum	ook	
Leersum	op	ɔp
Leersum	pakken	pɑkə
Leersum	politieagent	pəlitsiɑxɛnt
Leersum	repareren	makə
Leersum	ruit	rayt
Leersum	ruiten	raytə
Leersum	samen	samə
Leersum	sneuvelen	xanstʏk
Leersum	staan	
Leersum	stapt	kɔmt
Leersum	steen	stein
Leersum	stil	stɪl
Leersum	straat	stra
Leersum	straten	stratə
Leersum	te_1	tə
Leersum	tijd	tæit
Leersum	toevallig	tufɑləx
Leersum	van_2	fɑn
Leersum	veel	fɪl
Leersum	vraagt	fraxt
Leersum	vrouw	frɑu
Leersum	wil_1	ʋɪl
Leersum	ze_1	sə
Leersum	ziet	sit
Lemmer	aan	ɑn
Lemmer	agent	plisiman
Lemmer	als	ɑt
Lemmer	beiden	bɛidə
Lemmer	besluit	bəslyt
Lemmer	bij	bai
Lemmer	buiten	bytn
Lemmer	daar	dɛ
Lemmer	dan_1	dɑn
Lemmer	dat	da
Lemmer	de_12	də
Lemmer	door	trɔ
Lemmer	een_count	ɪ
Lemmer	een_det	ə
Lemmer	er	dər
Lemmer	even	eifə
Lemmer	extra	
Lemmer	gerinkel	ɡərɪŋkəl
Lemmer	glas	ɡlɛs
Lemmer	glaszetter_1	ɡlɛsɛtər
Lemmer	goed	ɡuj
Lemmer	gooien	ɡʊiə
Lemmer	he	hei
Lemmer	heel	
Lemmer	hem	əm
Lemmer	het	t
Lemmer	hij_2	hɛi
Lemmer	hoek	hukə
Lemmer	houden	hɒdn
Lemmer	huizen	hyzn
Lemmer	in	in
Lemmer	ineens	ɪninn
Lemmer	is	ɪs
Lemmer	jongetje_2	jɔŋkjə
Lemmer	juist	krɛk
Lemmer	klein	lits
Lemmer	klinkt	klɪŋkt
Lemmer	korte	kœtə
Lemmer	krijgen	kræiən
Lemmer	later	lɛtər
Lemmer	let	
Lemmer	loopt_1	rɔnt
Lemmer	lopen	rɔnn
Lemmer	lukt	lʏkt
Lemmer	maar_3	mar
Lemmer	met_1	mai
Lemmer	mevrouw	frau
Lemmer	naar	nə
Lemmer	net	krɛk
Lemmer	niet	nɛt
Lemmer	nou	
